Notes,County,County Code,Race,Race Code,Year,Year Code,Age of Mother Year,Age of Mother Year Code,Births
,"Yakima County, WA",53077,White,2106-3,2013,2013,28 years,28,185
,"Yakima County, WA",53077,White,2106-3,2013,2013,29 years,29,209
,"Yakima County, WA",53077,White,2106-3,2013,2013,30 years,30,173
,"Yakima County, WA",53077,White,2106-3,2013,2013,31 years,31,169
,"Yakima County, WA",53077,White,2106-3,2013,2013,32 years,32,142
,"Yakima County, WA",53077,White,2106-3,2013,2013,33 years,33,102
,"Yakima County, WA",53077,White,2106-3,2013,2013,34 years,34,91
,"Yakima County, WA",53077,White,2106-3,2013,2013,35 years,35,78
,"Yakima County, WA",53077,White,2106-3,2013,2013,36 years,36,88
,"Yakima County, WA",53077,White,2106-3,2013,2013,37 years,37,70
,"Yakima County, WA",53077,White,2106-3,2013,2013,38 years,38,44
,"Yakima County, WA",53077,White,2106-3,2013,2013,39 years,39,46
,"Yakima County, WA",53077,White,2106-3,2013,2013,40 years,40,26
,"Yakima County, WA",53077,White,2106-3,2013,2013,41 years,41,23
,"Yakima County, WA",53077,White,2106-3,2013,2013,42 years,42,12
,"Yakima County, WA",53077,White,2106-3,2013,2013,43 years,43,13
,"Yakima County, WA",53077,White,2106-3,2014,2014,15 years,15,17
,"Yakima County, WA",53077,White,2106-3,2014,2014,16 years,16,26
,"Yakima County, WA",53077,White,2106-3,2014,2014,17 years,17,68
,"Yakima County, WA",53077,White,2106-3,2014,2014,18 years,18,99
,"Yakima County, WA",53077,White,2106-3,2014,2014,19 years,19,146
,"Yakima County, WA",53077,White,2106-3,2014,2014,20 years,20,185
,"Yakima County, WA",53077,White,2106-3,2014,2014,21 years,21,170
,"Yakima County, WA",53077,White,2106-3,2014,2014,22 years,22,211
,"Yakima County, WA",53077,White,2106-3,2014,2014,23 years,23,197
,"Yakima County, WA",53077,White,2106-3,2014,2014,24 years,24,226
,"Yakima County, WA",53077,White,2106-3,2014,2014,25 years,25,226
,"Yakima County, WA",53077,White,2106-3,2014,2014,26 years,26,245
,"Yakima County, WA",53077,White,2106-3,2014,2014,27 years,27,223
,"Yakima County, WA",53077,White,2106-3,2014,2014,28 years,28,188
,"Yakima County, WA",53077,White,2106-3,2014,2014,29 years,29,206
,"Yakima County, WA",53077,White,2106-3,2014,2014,30 years,30,210
,"Yakima County, WA",53077,White,2106-3,2014,2014,31 years,31,184
,"Yakima County, WA",53077,White,2106-3,2014,2014,32 years,32,156
,"Yakima County, WA",53077,White,2106-3,2014,2014,33 years,33,136
,"Yakima County, WA",53077,White,2106-3,2014,2014,34 years,34,128
,"Yakima County, WA",53077,White,2106-3,2014,2014,35 years,35,98
,"Yakima County, WA",53077,White,2106-3,2014,2014,36 years,36,83
,"Yakima County, WA",53077,White,2106-3,2014,2014,37 years,37,70
,"Yakima County, WA",53077,White,2106-3,2014,2014,38 years,38,60
,"Yakima County, WA",53077,White,2106-3,2014,2014,39 years,39,43
,"Yakima County, WA",53077,White,2106-3,2014,2014,40 years,40,30
,"Yakima County, WA",53077,White,2106-3,2014,2014,41 years,41,20
,"Yakima County, WA",53077,White,2106-3,2014,2014,42 years,42,15
,"Yakima County, WA",53077,White,2106-3,2015,2015,15 years,15,19
,"Yakima County, WA",53077,White,2106-3,2015,2015,16 years,16,23
,"Yakima County, WA",53077,White,2106-3,2015,2015,17 years,17,46
,"Yakima County, WA",53077,White,2106-3,2015,2015,18 years,18,118
,"Yakima County, WA",53077,White,2106-3,2015,2015,19 years,19,144
,"Yakima County, WA",53077,White,2106-3,2015,2015,20 years,20,153
,"Yakima County, WA",53077,White,2106-3,2015,2015,21 years,21,183
,"Yakima County, WA",53077,White,2106-3,2015,2015,22 years,22,194
,"Yakima County, WA",53077,White,2106-3,2015,2015,23 years,23,193
,"Yakima County, WA",53077,White,2106-3,2015,2015,24 years,24,232
,"Yakima County, WA",53077,White,2106-3,2015,2015,25 years,25,197
,"Yakima County, WA",53077,White,2106-3,2015,2015,26 years,26,224
,"Yakima County, WA",53077,White,2106-3,2015,2015,27 years,27,215
,"Yakima County, WA",53077,White,2106-3,2015,2015,28 years,28,218
,"Yakima County, WA",53077,White,2106-3,2015,2015,29 years,29,183
,"Yakima County, WA",53077,White,2106-3,2015,2015,30 years,30,175
,"Yakima County, WA",53077,White,2106-3,2015,2015,31 years,31,169
,"Yakima County, WA",53077,White,2106-3,2015,2015,32 years,32,145
,"Yakima County, WA",53077,White,2106-3,2015,2015,33 years,33,136
,"Yakima County, WA",53077,White,2106-3,2015,2015,34 years,34,129
,"Yakima County, WA",53077,White,2106-3,2015,2015,35 years,35,103
,"Yakima County, WA",53077,White,2106-3,2015,2015,36 years,36,85
,"Yakima County, WA",53077,White,2106-3,2015,2015,37 years,37,91
,"Yakima County, WA",53077,White,2106-3,2015,2015,38 years,38,62
,"Yakima County, WA",53077,White,2106-3,2015,2015,39 years,39,53
,"Yakima County, WA",53077,White,2106-3,2015,2015,40 years,40,25
,"Yakima County, WA",53077,White,2106-3,2015,2015,41 years,41,25
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,19 years,19,11
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,21 years,21,11
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,22 years,22,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,24 years,24,21
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,25 years,25,18
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,26 years,26,27
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,27 years,27,19
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,28 years,28,17
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,29 years,29,35
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,30 years,30,19
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,31 years,31,15
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,32 years,32,21
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,34 years,34,23
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,35 years,35,15
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2011,2011,36 years,36,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,19 years,19,13
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,21 years,21,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,22 years,22,13
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,23 years,23,16
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,24 years,24,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,25 years,25,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,26 years,26,19
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,27 years,27,23
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,28 years,28,21
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,29 years,29,28
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,30 years,30,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,31 years,31,29
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,32 years,32,30
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,33 years,33,23
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,34 years,34,17
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,35 years,35,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,36 years,36,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,37 years,37,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2012,2012,39 years,39,11
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,20 years,20,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,21 years,21,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,22 years,22,13
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,23 years,23,18
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,24 years,24,16
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,25 years,25,19
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,26 years,26,17
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,27 years,27,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,28 years,28,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,29 years,29,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,30 years,30,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,31 years,31,30
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,32 years,32,20
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,33 years,33,26
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,34 years,34,21
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,35 years,35,34
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,36 years,36,14
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,37 years,37,14
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,38 years,38,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2013,2013,41 years,41,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,22 years,22,13
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,23 years,23,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,24 years,24,11
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,25 years,25,14
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,26 years,26,23
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,27 years,27,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,28 years,28,17
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,29 years,29,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,30 years,30,34
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,31 years,31,21
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,32 years,32,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,33 years,33,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,34 years,34,23
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,35 years,35,13
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,36 years,36,15
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,37 years,37,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2014,2014,38 years,38,10
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,23 years,23,11
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,24 years,24,12
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,25 years,25,14
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,26 years,26,23
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,27 years,27,28
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,28 years,28,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,29 years,29,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,30 years,30,22
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,31 years,31,16
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,32 years,32,20
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,33 years,33,18
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,34 years,34,24
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,35 years,35,14
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,36 years,36,15
,"Unidentified Counties, WA",53999,Asian or Pacific Islander,A-PI,2015,2015,37 years,37,11
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,18 years,18,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,19 years,19,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,20 years,20,20
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,21 years,21,18
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,22 years,22,18
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,23 years,23,17
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,24 years,24,22
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,25 years,25,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,26 years,26,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,27 years,27,10
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,30 years,30,10
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2011,2011,31 years,31,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,18 years,18,10
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,19 years,19,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,20 years,20,16
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,21 years,21,20
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,22 years,22,21
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,23 years,23,15
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,24 years,24,16
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,25 years,25,29
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,26 years,26,13
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,27 years,27,16
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,29 years,29,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2012,2012,31 years,31,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,19 years,19,10
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,20 years,20,21
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,21 years,21,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,22 years,22,22
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,23 years,23,17
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,24 years,24,23
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,25 years,25,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,26 years,26,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,27 years,27,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,28 years,28,23
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,29 years,29,18
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,31 years,31,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,32 years,32,16
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,33 years,33,13
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,34 years,34,11
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2013,2013,36 years,36,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,20 years,20,13
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,21 years,21,10
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,22 years,22,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,23 years,23,19
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,24 years,24,11
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,25 years,25,20
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,26 years,26,12
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,28 years,28,11
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,29 years,29,10
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2014,2014,32 years,32,11
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,20 years,20,11
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,21 years,21,20
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,22 years,22,22
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,23 years,23,18
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,25 years,25,18
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,26 years,26,14
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,28 years,28,18
,"Unidentified Counties, WA",53999,Black or African American,2054-5,2015,2015,32 years,32,13
,"Unidentified Counties, WA",53999,White,2106-3,2011,2011,14 years,14,13
